0.09975670590287533,0.17065383431797726,-0.008539809410107731,0.054041051049831104,-0.029540688708011586,-0.1921943116532289
0.09894857960437646,0.1692715381123,-0.008471208302940358,0.053586879487980174,-0.02930219532740383,-0.19063946677769159
0.09813702354191003,0.1678833729564945,-0.00840231475092794,0.05313332883222612,-0.02906266704759197,-0.1890779714860124
0.09732214616313169,0.16648952464895445,-0.008333138670531974,0.05267976442153474,-0.028822138426296967,-0.1875100287090875
0.09650405541567815,0.16509017806301146,-0.008263689802363226,0.05222581120177927,-0.02858064254779366,-0.185935842721314
0.09568285871015415,0.16368551714163815,-0.008193977830293436,0.051771237883263134,-0.02833821161594839,-0.18435561811357157
0.09485866291369954,0.16227572488646133,-0.008124012380441808,0.05131589936014212,-0.02809487725199162,-0.1827695592901274
0.09403157434366934,0.16086098334696355,-0.008053803020190044,0.05085970538904867,-0.027850670655780486,-0.18117787019572795
0.09320169876142613,0.15944147360986527,-0.007983359257225757,0.050402602324152036,-0.02760562269921072,-0.179580754152994
0.09236914136624318,0.15801737578869615,-0.007912690538614504,0.0499445618643453,-0.027359763983170516,-0.1779784137567066
0.09153400678931804,0.15658886901354815,-0.007841806249900224,0.04948557380418897,-0.027113124873655133,-0.17637105079916585
0.09069639908789498,0.15515613142101162,-0.007770715714234011,0.04902564118790695,-0.02686573552535621,-0.17475886621331496
0.08985642173949568,0.15371934014429645,-0.007699428191531373,0.04856477696684198,-0.026617625897403834,-0.17314206002642246
0.08901417763625695,0.15227867130353412,-0.007627952877657679,0.04810300163114935,-0.02636882576401711,-0.1715208313202558
0.08816976907937502,0.15083429999626277,-0.007556298903641803,0.04764034149205554,-0.026119364721753385,-0.16989537819539324
0.08732329777365468,0.1493864002880918,-0.007484475334917822,0.04717682741000682,-0.02586927219442819,-0.16826589773828218
0.08647486482216322,0.1479351452035501,-0.007412491170594746,0.04671249383544676,-0.025618577436405925,-0.1666325859902216
0.08562457072098746,0.14648070671711264,-0.007340355342754013,0.04624737807322237,-0.025367309534731923,-0.16499563791778527
0.08477251535409386,0.14502325574440572,-0.007268076715774615,0.04578151970980601,-0.02511549741042836,-0.1633552473844173
0.08391879798828973,0.14356296213359396,-0.007195664085685846,0.045314960160939936,-0.024863169819180457,-0.16171160712306337
0.08306351726828595,0.1420999946569432,-0.007123126179547318,0.04484774230961129,-0.024610355351574614,-0.16006490870978524
0.08220677121185925,0.1406345210025619,-0.007050471654856098,0.04437991021263249,-0.024357082433005595,-0.15841534253836614
